Name,Category,Price,Quality
LegendsWarrior,Estrategia,28282,46
LegendsDragon,Estrategia,23138,36
DragonLegends,Simulación,12874,55
WarriorQuest,Deportes,20634,38
EmpireQuest,Estrategia,32192,46
EmpireLegends,Deportes,23583,59
DragonLegends,Aventura,14267,34
WarriorQuest,RPG,6195,87
EmpireGalaxy,Deportes,63599,89
DragonWarrior,Aventura,13865,27
GalaxyLegends,Acción,36385,40
WarriorEmpire,Simulación,10117,27
WarriorDragon,Estrategia,69313,80
GalaxyQuest,Acción,56610,56
EmpireLegends,Estrategia,45791,93
DragonDragon,Aventura,44011,0
EmpireEmpire,Estrategia,14048,100
DragonEmpire,Simulación,7174,24
DragonWarrior,Aventura,34097,14
DragonEmpire,Simulación,5204,1
LegendsGalaxy,Estrategia,23592,41
QuestLegends,Aventura,57867,40
LegendsDragon,Estrategia,65562,24
WarriorDragon,Deportes,28114,46
EmpireWarrior,Simulación,33000,83
WarriorDragon,Acción,15131,27
WarriorWarrior,Deportes,56532,52
DragonLegends,Deportes,66309,77
GalaxyGalaxy,Estrategia,47509,66
GalaxyLegends,Simulación,5310,49
QuestGalaxy,Simulación,11825,11
DragonQuest,Aventura,22577,9
GalaxyEmpire,Deportes,7385,39
QuestQuest,Deportes,56595,22
WarriorLegends,RPG,32734,100
WarriorLegends,Simulación,3652,98
QuestLegends,Simulación,47954,17
WarriorDragon,Aventura,35334,1
LegendsDragon,Simulación,40890,29
WarriorLegends,Deportes,15306,64
GalaxyDragon,Deportes,21318,19
QuestQuest,RPG,38770,66
LegendsLegends,Deportes,57498,89
EmpireDragon,Aventura,39021,87
WarriorLegends,Acción,15810,67
EmpireDragon,Estrategia,67484,28
QuestWarrior,Deportes,54802,10
QuestQuest,Simulación,64350,80
EmpireGalaxy,Simulación,5605,39
GalaxyWarrior,RPG,17671,50
QuestDragon,Deportes,58393,89
EmpireGalaxy,Deportes,45947,64
DragonGalaxy,Simulación,20710,86
WarriorLegends,Acción,49988,73
DragonEmpire,Acción,47401,13
LegendsWarrior,Aventura,29625,6
DragonDragon,Simulación,9003,81
QuestEmpire,Aventura,26288,85
LegendsGalaxy,Estrategia,57352,8
EmpireEmpire,Estrategia,31039,45
WarriorDragon,Acción,41112,91
WarriorEmpire,Aventura,17663,100
LegendsQuest,Estrategia,59332,17
WarriorEmpire,Deportes,6269,93
QuestLegends,Acción,37605,25
LegendsQuest,Deportes,60161,61
GalaxyWarrior,Estrategia,48366,70
EmpireDragon,RPG,3838,34
DragonLegends,RPG,3953,7
LegendsEmpire,Estrategia,64860,2
EmpireWarrior,Simulación,3125,20
WarriorQuest,Aventura,22807,98
DragonDragon,Deportes,16715,49
EmpireLegends,RPG,13986,59
EmpireEmpire,RPG,25105,32
GalaxyEmpire,RPG,17597,44
DragonQuest,Deportes,18017,90
WarriorLegends,Acción,45172,73
EmpireWarrior,RPG,45406,13
EmpireQuest,Simulación,29208,84
EmpireWarrior,Aventura,35199,77
GalaxyDragon,RPG,54018,44
WarriorGalaxy,RPG,38519,56
EmpireWarrior,Deportes,14109,54
QuestDragon,Estrategia,31566,15
WarriorGalaxy,Deportes,23766,7
EmpireDragon,Deportes,62689,33
QuestQuest,RPG,40082,90
QuestQuest,Simulación,22737,16
LegendsQuest,Estrategia,39649,13
WarriorEmpire,Aventura,64129,8
GalaxyQuest,Acción,59428,7
DragonDragon,Deportes,11125,25
DragonDragon,Deportes,43001,45
LegendsQuest,Acción,63153,29
EmpireEmpire,Simulación,36464,1
LegendsQuest,Aventura,60826,67
LegendsGalaxy,Estrategia,31214,47
EmpireWarrior,RPG,12579,76
GalaxyEmpire,Acción,66450,84
GalaxyDragon,Acción,60400,40
EmpireWarrior,Simulación,16699,99
EmpireDragon,Acción,63172,50
QuestQuest,Aventura,63647,23
WarriorEmpire,Simulación,8441,49
EmpireWarrior,Estrategia,16652,100
DragonQuest,Estrategia,46148,2
WarriorGalaxy,RPG,31880,4
DragonEmpire,Simulación,16993,73
WarriorQuest,Estrategia,57259,43
WarriorDragon,RPG,21593,95
QuestWarrior,Deportes,43435,77
QuestEmpire,Aventura,35076,44
QuestEmpire,Aventura,51473,81
GalaxyQuest,Aventura,45618,85
GalaxyQuest,Aventura,2806,3
EmpireDragon,Estrategia,34968,24
WarriorGalaxy,RPG,54210,13
WarriorQuest,Aventura,58152,9
GalaxyGalaxy,Aventura,16521,57
DragonGalaxy,Simulación,65263,11
LegendsGalaxy,Deportes,3128,55
GalaxyWarrior,Deportes,35018,91
EmpireEmpire,Estrategia,57612,91
GalaxyWarrior,Aventura,35426,18
LegendsLegends,RPG,61995,8
WarriorLegends,Deportes,69375,22
EmpireQuest,RPG,50024,13
EmpireWarrior,Aventura,24047,64
GalaxyWarrior,Estrategia,13811,31
QuestLegends,Deportes,56581,96
LegendsWarrior,Acción,19766,65
EmpireEmpire,Estrategia,1425,21
LegendsGalaxy,Simulación,53376,92
EmpireGalaxy,Acción,9548,52
LegendsWarrior,Simulación,5520,74
EmpireWarrior,Aventura,33153,36
GalaxyGalaxy,Aventura,67632,32
EmpireGalaxy,RPG,66549,18
WarriorGalaxy,Simulación,48882,55
DragonDragon,RPG,69613,2
GalaxyLegends,Simulación,63897,38
EmpireWarrior,Estrategia,57926,59
EmpireWarrior,Acción,16409,23
LegendsGalaxy,RPG,65664,48
DragonEmpire,RPG,18073,40
QuestEmpire,Estrategia,66713,69
GalaxyGalaxy,Estrategia,61368,82
GalaxyEmpire,Simulación,57959,22
EmpireEmpire,Deportes,7803,10
GalaxyQuest,Acción,43970,78
LegendsGalaxy,Acción,66762,7
DragonGalaxy,Estrategia,29165,1
GalaxyDragon,Simulación,42151,66
GalaxyDragon,Simulación,32532,96
WarriorWarrior,RPG,5313,32
DragonDragon,Acción,16861,71
GalaxyQuest,Acción,7693,84
EmpireGalaxy,Acción,45869,52
WarriorLegends,RPG,13486,74
QuestGalaxy,Acción,24410,22
LegendsLegends,Simulación,37334,42
WarriorGalaxy,Deportes,9533,42
WarriorGalaxy,Deportes,9790,50
DragonLegends,RPG,11161,7
EmpireGalaxy,Simulación,2618,86
QuestEmpire,Acción,25041,47
LegendsWarrior,Simulación,35163,12
GalaxyQuest,Estrategia,51232,84
EmpireEmpire,Aventura,26661,3
GalaxyQuest,Acción,51455,26
EmpireLegends,Deportes,8558,54
EmpireQuest,Deportes,25457,16
EmpireWarrior,RPG,20738,39
EmpireWarrior,RPG,14871,94
DragonGalaxy,Acción,44497,47
EmpireGalaxy,RPG,4185,70
QuestQuest,Aventura,60924,97
DragonLegends,RPG,27619,43
GalaxyGalaxy,Simulación,38396,64
GalaxyQuest,Aventura,27167,90
GalaxyDragon,Estrategia,50110,71
QuestLegends,Acción,34361,9
GalaxyQuest,Simulación,44095,91
WarriorLegends,Simulación,54464,16
DragonWarrior,Acción,63614,64
EmpireQuest,Acción,12391,60
QuestLegends,Estrategia,37886,10
EmpireLegends,Simulación,29349,17
LegendsQuest,Simulación,9538,66
QuestGalaxy,RPG,37909,92
EmpireQuest,RPG,19209,42
WarriorGalaxy,RPG,13014,66
WarriorLegends,Acción,54470,19
QuestGalaxy,Simulación,18313,94
DragonEmpire,Deportes,42142,96
DragonDragon,Aventura,36550,71
DragonGalaxy,Deportes,54853,72
QuestEmpire,Deportes,19086,75
EmpireEmpire,Estrategia,39536,2
LegendsDragon,Estrategia,46669,29
EmpireQuest,Acción,17601,98
QuestEmpire,Aventura,29477,30
QuestGalaxy,Estrategia,48889,2
GalaxyGalaxy,RPG,47806,40
QuestWarrior,Acción,11040,74
DragonWarrior,Simulación,4733,35
LegendsGalaxy,Simulación,17113,8
LegendsLegends,Deportes,64223,45
QuestQuest,Acción,66645,38
LegendsWarrior,Deportes,18212,42
DragonGalaxy,Aventura,60894,54
EmpireGalaxy,Acción,53116,16
EmpireLegends,Estrategia,62044,51
LegendsGalaxy,Acción,27138,100
DragonWarrior,RPG,44174,41
DragonWarrior,Deportes,63316,72
QuestEmpire,RPG,14593,63
QuestEmpire,Aventura,6660,3
LegendsEmpire,Simulación,2035,43
DragonQuest,Acción,42908,22
WarriorDragon,Deportes,62744,23
EmpireGalaxy,RPG,9012,89
QuestGalaxy,Estrategia,36978,8
GalaxyGalaxy,Acción,68874,53
WarriorWarrior,Acción,28470,61
WarriorDragon,Deportes,45059,85
QuestDragon,Estrategia,5241,17
EmpireDragon,Acción,9115,84
EmpireWarrior,Estrategia,51991,56
LegendsEmpire,RPG,68585,33
DragonWarrior,Simulación,6529,56
EmpireDragon,Acción,49013,61
DragonQuest,Acción,57313,69
LegendsLegends,Deportes,11483,14
EmpireWarrior,RPG,35203,59
DragonDragon,RPG,49471,36
DragonLegends,Aventura,60446,78
EmpireQuest,RPG,64680,78
WarriorWarrior,RPG,9798,43
GalaxyQuest,Simulación,829,83
QuestGalaxy,Acción,61665,93
WarriorWarrior,Simulación,51978,92
QuestDragon,RPG,44170,74
QuestWarrior,Deportes,59699,45
WarriorWarrior,Deportes,18495,50
LegendsDragon,Simulación,61471,30
LegendsLegends,RPG,57630,55
LegendsQuest,Simulación,61608,40
WarriorGalaxy,Simulación,63564,50
LegendsQuest,Deportes,67637,47
QuestQuest,Aventura,28745,65
WarriorGalaxy,Simulación,67360,77
LegendsEmpire,Simulación,22516,98
GalaxyLegends,RPG,21041,60
LegendsEmpire,RPG,24285,31
LegendsEmpire,Deportes,42758,94
DragonEmpire,Aventura,61320,11
DragonLegends,Deportes,17086,9
QuestLegends,Deportes,58503,24
WarriorGalaxy,Aventura,60508,45
GalaxyEmpire,Aventura,10548,50
QuestLegends,Aventura,38799,18
WarriorDragon,RPG,27592,49
DragonLegends,RPG,66521,19
GalaxyQuest,RPG,67616,24
LegendsDragon,RPG,39035,7
GalaxyEmpire,RPG,21043,43
QuestDragon,RPG,544,10
GalaxyWarrior,Acción,29828,14
DragonLegends,Estrategia,48793,48
GalaxyGalaxy,RPG,61993,72
QuestWarrior,Acción,63625,5
GalaxyEmpire,Aventura,2616,87
WarriorLegends,Deportes,20897,93
EmpireEmpire,Acción,61871,6
DragonGalaxy,Aventura,668,1
DragonLegends,Estrategia,17807,25
GalaxyGalaxy,Estrategia,48678,79
GalaxyQuest,Aventura,41910,60
LegendsEmpire,Aventura,56383,61
DragonEmpire,Simulación,50107,22
EmpireGalaxy,Simulación,59784,94
EmpireQuest,Estrategia,33940,67
QuestEmpire,Estrategia,10607,39
WarriorEmpire,Aventura,52861,24
WarriorLegends,Aventura,8433,61
EmpireWarrior,Deportes,13957,14
EmpireGalaxy,Aventura,51159,8
QuestEmpire,Simulación,13664,68
WarriorGalaxy,Aventura,51625,32
LegendsQuest,Acción,3700,70
LegendsLegends,RPG,56708,71
LegendsEmpire,Aventura,54974,71
LegendsWarrior,RPG,54069,77
DragonGalaxy,RPG,45805,93
LegendsWarrior,Aventura,18391,50
QuestEmpire,Acción,7900,74
WarriorWarrior,Deportes,58459,46
DragonQuest,Estrategia,47829,81
EmpireLegends,Simulación,47244,22
GalaxyEmpire,RPG,24095,68
LegendsEmpire,Deportes,970,76
LegendsLegends,Estrategia,27765,53
QuestGalaxy,Aventura,5445,63
GalaxyQuest,Deportes,43605,77
LegendsEmpire,Simulación,45410,78
EmpireWarrior,Deportes,26492,71
EmpireQuest,Deportes,9125,87
LegendsLegends,Deportes,69542,2
GalaxyEmpire,Aventura,66082,45
EmpireLegends,Estrategia,9638,26
GalaxyLegends,Estrategia,40443,19
DragonEmpire,Deportes,33680,54
LegendsQuest,Acción,38359,68
QuestQuest,Simulación,33678,22
GalaxyEmpire,Aventura,32617,80
QuestDragon,Simulación,42086,8
EmpireQuest,Deportes,38722,72
DragonLegends,Simulación,14807,62
EmpireGalaxy,RPG,18270,56
DragonDragon,Aventura,26446,52
LegendsLegends,Simulación,51538,77
EmpireGalaxy,Aventura,43528,79
EmpireWarrior,Aventura,64413,34
DragonLegends,Simulación,24511,95
DragonWarrior,Aventura,64248,24
WarriorDragon,Simulación,66982,28
GalaxyLegends,Estrategia,33059,12
WarriorEmpire,RPG,40817,21
LegendsGalaxy,Aventura,29719,16
WarriorWarrior,Acción,29325,68
WarriorWarrior,Simulación,4535,18
DragonDragon,Estrategia,52818,24
WarriorDragon,RPG,53876,41
WarriorDragon,RPG,57174,69
DragonLegends,RPG,20849,63
EmpireEmpire,Acción,16549,50
WarriorDragon,Acción,11878,67
DragonLegends,Acción,34380,21
GalaxyGalaxy,Aventura,63215,35
WarriorGalaxy,Aventura,36854,76
QuestEmpire,Estrategia,11210,91
GalaxyQuest,RPG,39468,100
LegendsWarrior,Simulación,26249,83
LegendsWarrior,Aventura,54338,2
EmpireLegends,RPG,7179,18
EmpireWarrior,Acción,2727,74
LegendsDragon,Aventura,47238,66
GalaxyQuest,Simulación,61025,20
GalaxyEmpire,Aventura,69371,88
EmpireLegends,RPG,36370,51
EmpireDragon,Simulación,53734,68
GalaxyLegends,Aventura,30233,46
EmpireEmpire,Estrategia,27247,10
DragonQuest,Simulación,12230,8
DragonEmpire,Aventura,44702,84
WarriorLegends,Simulación,29978,61
QuestDragon,RPG,16119,10
WarriorLegends,Estrategia,18093,79
LegendsDragon,RPG,38838,29
DragonLegends,Deportes,6738,0
QuestWarrior,Estrategia,21717,23
GalaxyLegends,Aventura,24906,6
DragonWarrior,RPG,45799,38
WarriorLegends,Estrategia,38693,20
GalaxyLegends,Acción,59839,16
QuestQuest,Simulación,9800,15
WarriorGalaxy,Estrategia,41268,43
GalaxyQuest,RPG,46518,92
EmpireWarrior,Simulación,30285,13
DragonGalaxy,Estrategia,13878,42
WarriorDragon,RPG,4826,24
GalaxyEmpire,Deportes,2623,70
WarriorQuest,Deportes,33624,90
EmpireWarrior,Estrategia,23455,14
LegendsGalaxy,Estrategia,28395,65
GalaxyEmpire,Acción,5771,40
GalaxyEmpire,Estrategia,67131,49
GalaxyDragon,Deportes,8755,69
WarriorGalaxy,Aventura,20522,56
LegendsGalaxy,Aventura,4990,52
LegendsLegends,Simulación,64643,50
QuestQuest,Deportes,59629,48
DragonQuest,RPG,18699,51
WarriorEmpire,Simulación,65461,81
EmpireQuest,Estrategia,62619,90
WarriorDragon,Deportes,14526,49
QuestWarrior,RPG,45123,93
GalaxyEmpire,RPG,33287,94
DragonDragon,Estrategia,65668,80
QuestDragon,Aventura,12775,68
EmpireGalaxy,Aventura,21412,95
LegendsEmpire,Acción,36950,44
WarriorEmpire,Acción,17531,36
QuestLegends,Estrategia,65452,74
EmpireEmpire,RPG,3309,49
GalaxyDragon,Deportes,37339,53
DragonDragon,Estrategia,14831,82
EmpireGalaxy,Estrategia,58611,32
WarriorQuest,Estrategia,15167,63
QuestQuest,Deportes,2016,26
DragonEmpire,Acción,23202,31
LegendsLegends,Deportes,31238,3
GalaxyDragon,RPG,12334,91
LegendsLegends,Estrategia,5810,96
WarriorLegends,Estrategia,40354,96
WarriorDragon,Estrategia,64746,60
QuestGalaxy,Simulación,18339,70
GalaxyGalaxy,Aventura,43291,23
DragonGalaxy,Acción,62735,15
GalaxyQuest,Deportes,9112,93
QuestEmpire,Aventura,67975,30
LegendsGalaxy,RPG,54079,18
WarriorGalaxy,Aventura,14745,66
DragonDragon,Simulación,34004,35
GalaxyQuest,Deportes,32794,99
EmpireEmpire,Simulación,10073,96
LegendsDragon,RPG,40803,91
EmpireQuest,Estrategia,54431,17
GalaxyGalaxy,Deportes,60147,17
DragonDragon,Deportes,33906,9
EmpireWarrior,Acción,58009,12
QuestDragon,Aventura,19307,13
EmpireEmpire,RPG,63684,97
LegendsWarrior,Estrategia,55903,35
GalaxyEmpire,Estrategia,56089,66
GalaxyGalaxy,Simulación,53186,82
EmpireDragon,Aventura,40899,84
DragonLegends,Aventura,69479,25
DragonWarrior,Deportes,25179,1
WarriorGalaxy,Simulación,23312,98
WarriorEmpire,Acción,42671,34
WarriorDragon,Estrategia,66211,25
DragonQuest,Simulación,32009,73
EmpireQuest,Acción,11551,3
DragonDragon,RPG,26326,26
GalaxyGalaxy,Simulación,54550,57
LegendsWarrior,Aventura,14114,23
LegendsWarrior,Simulación,51775,89
GalaxyEmpire,Simulación,51472,16
WarriorLegends,RPG,40044,53
QuestGalaxy,Acción,39462,41
GalaxyDragon,Acción,34814,17
QuestDragon,RPG,39090,63
WarriorDragon,Aventura,2662,26
LegendsLegends,Estrategia,56391,52
GalaxyLegends,RPG,58160,19
GalaxyWarrior,RPG,35844,68
QuestDragon,Simulación,41353,56
QuestGalaxy,Simulación,57311,64
GalaxyEmpire,Aventura,36406,30
DragonLegends,Simulación,60536,83
GalaxyWarrior,Deportes,47774,38
QuestLegends,Aventura,14417,69
DragonLegends,Simulación,5380,1
DragonLegends,Deportes,30584,21
LegendsQuest,Simulación,23285,27
QuestQuest,Acción,27545,22
EmpireQuest,Deportes,5236,72
QuestWarrior,Estrategia,42292,31
WarriorGalaxy,Aventura,17429,78
EmpireWarrior,Estrategia,52505,43
LegendsWarrior,Estrategia,40787,4
QuestQuest,Aventura,60045,4
QuestQuest,Estrategia,52306,52
EmpireQuest,Acción,11413,54
GalaxyGalaxy,Deportes,5265,16
LegendsGalaxy,Deportes,56703,47
DragonEmpire,Simulación,20865,31
EmpireEmpire,Simulación,6709,43
LegendsLegends,Simulación,50919,22
QuestQuest,Deportes,9717,62
LegendsGalaxy,RPG,33336,14
QuestWarrior,Deportes,66118,6
DragonGalaxy,Deportes,65533,42
EmpireGalaxy,Deportes,35171,70
EmpireQuest,Estrategia,2073,19
DragonGalaxy,RPG,47200,8
GalaxyQuest,Estrategia,6274,14
QuestLegends,Deportes,67041,34
EmpireLegends,Aventura,57017,91
LegendsWarrior,Simulación,67904,58
WarriorQuest,Deportes,2673,35
EmpireEmpire,Acción,55730,78
DragonLegends,Simulación,28598,69
GalaxyEmpire,Aventura,48091,35
DragonQuest,Estrategia,17518,59
QuestDragon,Aventura,2180,41
LegendsGalaxy,Acción,51897,70
DragonEmpire,RPG,29448,25
DragonEmpire,Acción,20837,43
EmpireEmpire,Deportes,7554,4
GalaxyWarrior,RPG,9422,60
DragonEmpire,Aventura,62492,27
LegendsDragon,Aventura,42034,61
WarriorEmpire,RPG,8939,81
LegendsWarrior,RPG,661,13
DragonWarrior,RPG,5292,96
EmpireQuest,Aventura,38146,21
DragonDragon,Simulación,51390,18
WarriorQuest,Estrategia,725,24
EmpireWarrior,Simulación,21456,20
EmpireDragon,Aventura,50791,57
LegendsGalaxy,RPG,69434,79
GalaxyDragon,Acción,68899,28
EmpireWarrior,RPG,20960,58
GalaxyLegends,Simulación,53671,97
DragonGalaxy,Simulación,64150,89
QuestWarrior,Simulación,67334,57
GalaxyGalaxy,Simulación,11837,51
DragonDragon,Aventura,2986,80
DragonGalaxy,Simulación,53707,45
EmpireDragon,Simulación,26448,41
QuestLegends,Deportes,6670,49
QuestQuest,RPG,49579,85
GalaxyWarrior,Simulación,30799,51
WarriorEmpire,Aventura,1299,69
QuestDragon,Acción,19697,49
LegendsLegends,RPG,44310,13
QuestEmpire,Estrategia,64719,27
QuestLegends,Simulación,19383,81
QuestGalaxy,Simulación,61459,74
WarriorGalaxy,Acción,18492,7
WarriorGalaxy,Estrategia,26318,70
QuestLegends,Acción,55755,64
QuestLegends,Acción,28617,9
DragonLegends,Acción,6490,5
WarriorWarrior,Estrategia,66594,39
DragonGalaxy,Aventura,45208,72
QuestWarrior,Deportes,13799,14
GalaxyQuest,Aventura,2456,3
LegendsGalaxy,Estrategia,58587,37
DragonQuest,Simulación,2747,36
LegendsWarrior,RPG,32972,74
DragonDragon,Acción,69545,99
DragonQuest,RPG,21580,96
WarriorGalaxy,Simulación,55538,25
EmpireEmpire,Aventura,16946,48
GalaxyLegends,Acción,10231,52
WarriorWarrior,Simulación,26801,11
DragonEmpire,RPG,59256,33
QuestQuest,RPG,69809,71
EmpireDragon,RPG,42710,25
QuestGalaxy,Estrategia,23454,50
EmpireGalaxy,Simulación,57437,88
DragonGalaxy,Estrategia,23,81
WarriorGalaxy,Acción,31990,74
GalaxyWarrior,Simulación,35321,70
WarriorQuest,Simulación,46767,33
GalaxyLegends,Aventura,56801,26
EmpireGalaxy,Deportes,59147,49
QuestWarrior,Aventura,16989,97
EmpireWarrior,Aventura,63914,86
QuestLegends,Deportes,21648,97
GalaxyEmpire,Estrategia,22725,76
QuestQuest,Simulación,55347,4
WarriorGalaxy,Estrategia,4947,47
EmpireLegends,Estrategia,59995,39
LegendsWarrior,RPG,58509,54
EmpireLegends,Simulación,44247,74
EmpireLegends,Acción,501,5
EmpireWarrior,RPG,17725,67
LegendsQuest,Estrategia,69712,5
DragonEmpire,Aventura,34694,14
WarriorDragon,Acción,60664,6
DragonEmpire,Aventura,28659,11
EmpireLegends,Deportes,34126,75
LegendsLegends,Estrategia,66395,23
DragonEmpire,Acción,39623,27
QuestDragon,Estrategia,6642,41
DragonDragon,Simulación,16007,75
EmpireDragon,Estrategia,44020,79
LegendsLegends,Deportes,33556,40
DragonQuest,Acción,30924,50
GalaxyDragon,Aventura,9802,37
DragonQuest,Deportes,7818,25
GalaxyWarrior,Aventura,62750,83
QuestLegends,Acción,878,77
GalaxyWarrior,Aventura,46267,53
WarriorDragon,Simulación,88,95
GalaxyGalaxy,Acción,16078,40
QuestLegends,Acción,29305,90
GalaxyLegends,Simulación,50047,12
QuestDragon,Aventura,58690,64
QuestQuest,Estrategia,55586,71
DragonWarrior,Aventura,28682,56
DragonQuest,Simulación,17816,14
EmpireLegends,Simulación,49310,56
WarriorDragon,Aventura,39858,63
GalaxyQuest,RPG,47956,76
DragonGalaxy,Aventura,18236,19
QuestQuest,Deportes,1962,97
QuestQuest,RPG,45119,27
EmpireDragon,Simulación,58196,34
WarriorQuest,Estrategia,38701,43
LegendsLegends,RPG,43594,14
GalaxyDragon,Aventura,30874,91
LegendsLegends,Deportes,68639,13
DragonDragon,Estrategia,64712,100
GalaxyQuest,Deportes,26572,83
WarriorGalaxy,Acción,6988,19
GalaxyWarrior,Simulación,40332,43
DragonLegends,RPG,56458,81
LegendsEmpire,Acción,9252,87
QuestEmpire,Deportes,50192,21
WarriorQuest,RPG,12721,75
EmpireDragon,Acción,33109,13
QuestEmpire,Estrategia,5525,88
DragonDragon,Simulación,10333,3
QuestWarrior,RPG,57656,95
DragonEmpire,Estrategia,35814,0
EmpireWarrior,RPG,13568,72
WarriorQuest,RPG,26815,66
WarriorGalaxy,Aventura,35520,48
DragonEmpire,Deportes,18678,92
GalaxyWarrior,RPG,14901,24
WarriorQuest,Simulación,63953,1
GalaxyGalaxy,Acción,23404,80
EmpireGalaxy,Aventura,50034,58
QuestGalaxy,RPG,8386,66
QuestQuest,Simulación,65679,12
QuestGalaxy,Deportes,45946,44
WarriorLegends,Acción,47926,99
EmpireGalaxy,Acción,38700,83
LegendsGalaxy,Simulación,19752,15
GalaxyQuest,Acción,53618,66
QuestLegends,Simulación,9937,86
DragonQuest,Aventura,59733,60
LegendsLegends,RPG,17022,61
EmpireGalaxy,Estrategia,52531,96
WarriorDragon,RPG,12672,82
GalaxyLegends,RPG,48420,42
EmpireQuest,Simulación,34671,65
DragonWarrior,Deportes,25664,89
DragonWarrior,Aventura,27040,70
WarriorGalaxy,Acción,56345,29
LegendsLegends,Simulación,41889,82
WarriorWarrior,Estrategia,32292,8
WarriorDragon,Aventura,44328,80
GalaxyGalaxy,Deportes,50197,26
WarriorWarrior,Aventura,18496,43
QuestWarrior,RPG,45655,23
EmpireGalaxy,Aventura,35197,39
GalaxyQuest,Acción,25394,83
QuestGalaxy,Acción,37771,47
WarriorQuest,Simulación,33141,65
EmpireEmpire,Deportes,57565,63
QuestQuest,Acción,18807,33
QuestQuest,RPG,18022,95
QuestQuest,Deportes,60364,5
GalaxyGalaxy,Estrategia,50918,25
EmpireEmpire,Simulación,29067,57
DragonQuest,Estrategia,36799,27
DragonGalaxy,Simulación,48950,65
WarriorQuest,Aventura,66405,5
GalaxyWarrior,Simulación,31453,97
LegendsGalaxy,RPG,59461,39
DragonGalaxy,Aventura,14931,66
DragonEmpire,Acción,51624,88
QuestWarrior,RPG,29591,90
DragonGalaxy,Estrategia,17780,38
EmpireGalaxy,Aventura,36571,55
QuestWarrior,Estrategia,68869,63
GalaxyDragon,Acción,22904,74
EmpireDragon,Acción,60843,36
QuestLegends,Acción,28623,40
LegendsEmpire,Simulación,10059,92
WarriorDragon,Aventura,42259,56
DragonWarrior,Estrategia,3980,24
EmpireLegends,Acción,32246,17
QuestLegends,Simulación,48568,48
WarriorQuest,Deportes,8490,20
GalaxyGalaxy,Aventura,47393,80
DragonQuest,RPG,32947,84
EmpireEmpire,RPG,48239,48
WarriorDragon,Simulación,44171,75
QuestDragon,Estrategia,10097,25
LegendsWarrior,Simulación,40067,83
DragonEmpire,Simulación,67575,27
EmpireWarrior,RPG,10513,61
LegendsGalaxy,Acción,54538,12
EmpireEmpire,Aventura,25768,79
EmpireEmpire,RPG,63119,67
DragonEmpire,Deportes,26337,22
EmpireQuest,Aventura,64765,61
WarriorEmpire,Simulación,30297,41
QuestEmpire,RPG,7092,97
GalaxyEmpire,RPG,12922,59
QuestGalaxy,Estrategia,29823,66
QuestGalaxy,Simulación,12176,68
DragonQuest,Aventura,64702,87
